"chamber_ID","site","treatment","chamber","month","day","year","date","days.post.fert","fert.added","LU","N2O_mg_N_m2_h","N2O_m","N2O_r2","CO2_m","CO2_r2","CH4_m","CH4_r2"
"T27_160_A_28","T27","160","A","3","9","2017","3/9/2017","28","1",NA,0.08018374133953,0.009114,0.990387532741272,25.4417389946667,0.999268825789457,0.00542317651333333,-0.295833763627952
"T27_160_B_28","T27","160","B","3","9","2017","3/9/2017","28","1",NA,0.0678142659285083,0.00786533333333333,0.992775365873992,15.755966096,0.98002577049608,0.06391085508,0.275384752723
"T27_160_C_28","T27","160","C","3","9","2017","3/9/2017","28","1",NA,0.0469431681371922,0.005676,0.936427362274055,22.1397327773333,0.983951797152484,-0.130867882793333,0.287347543625345
"T15_80_A_30","T15","80","A","3","16","2017","3/16/2017","30","1","1",0.0154223029708617,0.00191533333333333,0.971769358647387,30.886343014,0.972094689519996,0.0178691338533333,-0.0673372144049194
"T15_80_B_30","T15","80","B","3","16","2017","3/16/2017","30","1","1",0.00876506111964562,0.00105933333333333,0.604368332577627,32.9819498106667,0.939138531577305,-0.00850368042666666,-0.378671441697873
"T15_80_C_30","T15","80","C","3","16","2017","3/16/2017","30","1","1",0.0170123489818081,0.00205333333333333,0.819745355256128,27.1510179186667,0.934314559274099,-0.01156207268,0.170614087451702
"T15_120_A_30","T15","120","A","3","16","2017","3/16/2017","30","1",NA,0.0101499727324114,0.00123333333333333,0.766960676403374,24.6827822933333,0.970026953680315,0.0118355590533333,-0.489534084775884
"T15_120_B_30","T15","120","B","3","16","2017","3/16/2017","30","1",NA,-0.00359487002361582,-0.000453333333333332,-0.0383755291110943,30.4401115266667,0.985564081048168,-0.00245904978666665,-0.496442007659204
"T15_120_C_30","T15","120","C","3","16","2017","3/16/2017","30","1",NA,0.0259306433321113,0.00327,0.197828869532328,22.542105276,0.999694716199319,-0.0298780948866667,0.995903088512852
"T15_160_A_30","T15","160","A","3","16","2017","3/16/2017","30","1",NA,0.00778998870189674,0.000945999999999999,0.487138097097913,24.2507542313333,0.982796461470151,0.00495941347333332,-0.417869805831462
"T15_160_B_30","T15","160","B","3","16","2017","3/16/2017","30","1",NA,0.0402600715812762,0.00486933333333333,0.988770846201359,20.1361700733333,0.963301635771269,-0.0124378109466667,0.636679009314108
"T15_160_C_30","T15","160","C","3","16","2017","3/16/2017","30","1",NA,0.00852666146763282,0.001054,0.349725490462704,25.6435926713333,0.997664924000649,-0.01839632248,-0.145538456584437
"mutum_soy_A_3_28_2017","mutum","soy","A","3","28","2017","3/28/2017",NA,NA,"1",0.0553243225219438,0.00546533333333333,0.987712282493363,15.651973362,0.992816808254976,0.00813592854666666,-0.196005300436773
"mutum_soy_B_3_28_2017","mutum","soy","B","3","28","2017","3/28/2017",NA,NA,"1",0.0117402770192923,0.00118533333333333,0.105594493116396,19.4163359153333,0.982726063362916,0.01788659044,0.706048969570323
"mutum_soy_C_3_28_2017","mutum","soy","C","3","28","2017","3/28/2017",NA,NA,"1",-0.00338928012879703,-0.000319333333333334,-0.104382511337054,16.8990130026667,0.947739477929318,0.00836519158,-0.40834149001155
"area2_soy_A_3_28_2017","area2","soy","A","3","28","2017","3/28/2017",NA,NA,"1",0.032106118647151,0.00303523809523809,0.990517332271408,7.54334674809523,0.805588522214298,0.00674821382857139,-0.68416138301886
"area2_soy_B_3_28_2017","area2","soy","B","3","28","2017","3/28/2017",NA,NA,"1",-0.000773968230332715,-6.86666666666687e-05,-0.291312045111786,4.24788133333334,0.725698173334552,-0.007066,0.686015519999736
"area2_soy_C_3_28_2017","area2","soy","C","3","28","2017","3/28/2017",NA,NA,"1",0.00328756059306088,0.000321333333333334,0.976885912866587,13.544844,0.935132681923363,-0.01184,0.234254130682307
"torre de soja_soy_A_3_28_2017","torre de soja","soy","A","3","28","2017","3/28/2017",NA,NA,"1",0.00691164470794919,0.000674,0.225026777417593,7.66203733333332,0.973954873212956,-0.033442,0.787078667276294
"torre de soja_soy_B_3_28_2017","torre de soja","soy","B","3","28","2017","3/28/2017",NA,NA,"1",0.0074506979176518,0.000789999999999999,0.826329659119888,6.340208,0.823762538933989,-0.00296733333333332,-0.437495639701085
"torre de soja_soy_C_3_28_2017","torre de soja","soy","C","3","28","2017","3/28/2017",NA,NA,"1",0.0088980718988798,0.000922,0.93361715523509,9.09414266666666,0.991888750557891,-0.00799,0.587802379847969
"area1_forest_A_3_28_2017","area1","forest","A","3","28","2017","3/28/2017",NA,NA,"1",0.00638698707212427,0.000670666666666665,0.589585426775001,20.9012286666667,0.942862939718729,-0.010534,0.967565212244237
"area1_forest_B_3_28_2017","area1","forest","B","3","28","2017","3/28/2017",NA,NA,"1",0.00383741232155298,0.000382666666666669,0.0946790845426317,18.1490533333333,0.984572782489768,-0.00149466666666668,0.462355803226125
"area1_forest_C_3_28_2017","area1","forest","C","3","28","2017","3/28/2017",NA,NA,"1",0.0049266277882478,0.000475333333333334,0.601168239481875,22.947754,0.942386793961814,-0.00192,-0.149028973389438
"area2_forest_A_3_28_2017","area2","forest","A","3","28","2017","3/28/2017",NA,NA,"1",0.00548875214874755,0.000555333333333335,0.894667658231666,18.6560486666667,0.973102268991315,-0.00690133333333333,0.511525177652315
"area2_forest_B_3_28_2017","area2","forest","B","3","28","2017","3/28/2017",NA,NA,"1",0.0202198320044272,0.001802,0.964472426172136,19.4202666666667,0.974004588604585,-0.00764533333333333,0.736970876786443
"area2_forest_C_3_28_2017","area2","forest","C","3","28","2017","3/28/2017",NA,NA,"1",0.0113029064122813,0.000988666666666667,0.875899993952425,26.815968,0.980647813559235,-0.00144133333333333,-0.0863915713468284
"app2_forest_A_3_28_2017","app2","forest","A","3","28","2017","3/28/2017",NA,NA,"1",-0.000837740033114126,-8.00000000000008e-05,-0.451000408329929,25.3829833333333,0.956398374441846,-0.011412,0.897385311679963
"app2_forest_B_3_28_2017","app2","forest","B","3","28","2017","3/28/2017",NA,NA,"1",-0.00647553661494266,-0.000583333333333334,0.0878886303778604,20.753946,0.972468420077713,-0.00881666666666667,0.402095039903077
"app2_forest_C_3_28_2017","app2","forest","C","3","28","2017","3/28/2017",NA,NA,"1",0.0352708465911515,0.00357533333333333,0.967238817200736,28.1433446666667,0.986574564680501,0.01277,0.934951246047891
"T15_maize_A_3_28_2017","T15","maize","A","3","28","2017","3/28/2017",NA,NA,"1",-0.00215210195603011,-0.000198666666666668,0.283380381086796,18.2518686666667,0.997778926392468,0.00257733333333334,0.113265044856372
"T15_maize_B_3_28_2017","T15","maize","B","3","28","2017","3/28/2017",NA,NA,"1",0.0193534147736648,0.001822,0.977667489869332,13.6052573333333,0.984623555203594,-0.00462533333333334,-0.216990968171219
"T15_maize_C_3_28_2017","T15","maize","C","3","28","2017","3/28/2017",NA,NA,"1",-0.00677665816608676,-0.000634666666666669,-0.013955766576806,9.07147666666667,0.845491601716982,0.00186466666666666,-0.115554719783751
"T18_maize_B_3_28_2017","T18","maize","B","3","28","2017","3/28/2017",NA,NA,"1",-0.0158707511700668,-0.00142733333333333,0.988977254394123,11.659242,0.99109436443733,-0.00145799999999999,0.313627974150176
"T18_maize_C_3_28_2017","T18","maize","C","3","28","2017","3/28/2017",NA,NA,"1",-0.0191929319895897,-0.00174733333333333,0.59227144443355,18.3423293333333,0.998721485169334,-0.0124953333333333,-0.238212140843855
"T27_maize_A_3_28_2017","T27","maize","A","3","28","2017","3/28/2017",NA,NA,"1",0.0180988496197458,0.00153133333333333,-0.128403449410007,23.433878,0.94982524041485,-0.0231586666666667,0.516886382805296
"T27_maize_B_3_28_2017","T27","maize","B","3","28","2017","3/28/2017",NA,NA,"1",0.0745609253047561,0.00669933333333333,0.70295455434381,18.5651873333333,0.987966538218132,-0.0219093333333333,0.0611002390864884
"T27_maize_C_3_28_2017","T27","maize","C","3","28","2017","3/28/2017",NA,NA,"1",0.0130107484172086,0.00120333333333333,0.892169639995726,25.9496106666667,0.995448042600861,-0.0267653333333333,0.525760702362634
"torre de soja_soy_A_4_25_2017","torre de soja","soy","A","4","25","2017","4/25/2017",NA,NA,"1",0.00408707087144995,0.000485333333333334,0.685328323492576,23.6103853333333,0.992489774990087,0.00221666666666666,-0.486772349400764
"torre de soja_soy_B_4_25_2017","torre de soja","soy","B","4","25","2017","4/25/2017",NA,NA,"1",-0.0179860085880712,-0.00210066666666667,0.35683843380131,13.590736,0.915173271709087,0.0124073333333333,-0.427930719215345
"torre de soja_soy_C_4_25_2017","torre de soja","soy","C","4","25","2017","4/25/2017",NA,NA,"1",-0.00522161177593011,-0.000593333333333334,-0.472441167697518,16.459868,0.987773067161591,-0.007504,0.164034460442378
"area1_forest_A_4_25_2017","area1","forest","A","4","25","2017","4/25/2017",NA,NA,"1",-0.025026153646189,-0.00272866666666667,0.388965621661931,26.134824,0.962589193478025,-0.00122333333333335,-0.499708490799598
"area1_forest_B_4_25_2017","area1","forest","B","4","25","2017","4/25/2017",NA,NA,"1",-0.0307602604132382,-0.00365266666666667,0.67749972640861,19.3292173333333,0.993512447136347,0.00771133333333333,-0.343753522938689
"area1_forest_C_4_25_2017","area1","forest","C","4","25","2017","4/25/2017",NA,NA,"1",-0.0044246145569054,-0.000480666666666667,-0.353501401086488,21.780096,0.990280960432579,0.007872,0.702458924779255
"area2_soy_A_4_25_2017","area2","soy","A","4","25","2017","4/25/2017",NA,NA,"1",-0.0136801609133048,-0.001624,0.0168082771594302,60.4087,0.908185089500931,0.00527666666666667,-0.395506041455576
"area2_soy_B_4_25_2017","area2","soy","B","4","25","2017","4/25/2017",NA,NA,"1",0.00459558527266851,0.000554666666666666,0.584129635816906,55.817718,0.990572258956154,-0.00589133333333333,-0.199788940384391
"area2_soy_C_4_25_2017","area2","soy","C","4","25","2017","4/25/2017",NA,NA,"1",0.0291152130363363,0.00374,0.990207052513154,47.22075,0.986485394974767,0.0113273333333333,-0.198679936391043
"app2_forest_A_4_25_2017","app2","forest","A","4","25","2017","4/25/2017",NA,NA,"1",0.00510516192064825,0.000588666666666665,-0.311394007516609,38.8937293333333,0.98570936352964,0.014778,0.401715700144081
"app2_forest_B_4_25_2017","app2","forest","B","4","25","2017","4/25/2017",NA,NA,"1",0.0368097280443179,0.00403666666666667,0.983938280384529,47.63908,0.990270263800201,-0.016696,0.834040277966172
"app2_forest_C_4_25_2017","app2","forest","C","4","25","2017","4/25/2017",NA,NA,"1",0.0248537374574372,0.00288066666666667,0.990692751581295,39.974308,0.980242722808356,-0.0180433333333333,0.767457840109795
"T15_maize_A_4_25_2017","T15","maize","A","4","25","2017","4/25/2017",NA,NA,"1",-0.0156538024322124,-0.001808,0.450722839238072,14.4373333333333,0.944535924648154,-0.00413466666666667,-0.402448079999018
"T15_maize_B_4_25_2017","T15","maize","B","4","25","2017","4/25/2017",NA,NA,"1",0.00946428156782724,0.00106133333333333,0.679186104218361,19.957508,0.976112004692562,-0.010578,-0.0113454641141753
"T15_maize_C_4_25_2017","T15","maize","C","4","25","2017","4/25/2017",NA,NA,"1",0.00933032842907494,0.001018,0.998941876037928,17.164764,0.992061481426145,0.028936,0.214193883679998
"T18_maize_A_4_25_2017","T18","maize","A","4","25","2017","4/25/2017",NA,NA,"1",0.0149668076933419,0.001468,0.951494360227028,22.723108,0.972770567176405,0.00419666666666667,-0.129565471576371
"T18_maize_B_4_25_2017","T18","maize","B","4","25","2017","4/25/2017",NA,NA,"1",0.00330223956236237,0.000358666666666667,0.45724049739836,17.4813846666667,0.99624672770854,-0.000714000000000015,-0.495116438826145
"T18_maize_C_4_25_2017","T18","maize","C","4","25","2017","4/25/2017",NA,NA,"1",0.00774697639009438,0.000922666666666667,0.384143669530538,18.1019753333333,0.987874005871457,0.00422866666666667,-0.101464726157401
"T27_maize_A_4_25_2017","T27","maize","A","4","25","2017","4/25/2017",NA,NA,"1",-0.00232484114220692,-0.000260666666666666,-0.31370742703954,13.789106,0.99025078999227,-0.02174,0.387658014517426
"T27_maize_B_4_25_2017","T27","maize","B","4","25","2017","4/25/2017",NA,NA,"1",-0.0158445501566782,-0.00178533333333333,0.922163084000951,19.2658626666667,0.981228597015583,-0.00610866666666665,-0.370268182352687
"T27_maize_C_4_25_2017","T27","maize","C","4","25","2017","4/25/2017",NA,NA,"1",0.0379591367776437,0.00408,0.894845128931362,17.413608,0.973658444408588,-0.014676,-0.169853602746923
"area2_forest_A_4_25_2017","area2","forest","A","4","25","2017","4/25/2017",NA,NA,"1",0.0126528438634689,0.00141866666666667,0.870393773226326,17.025272,0.987141484020869,-0.0141833333333333,0.825764589582856
"area2_forest_B_4_25_2017","area2","forest","B","4","25","2017","4/25/2017",NA,NA,"1",0.0114307957067597,0.001288,0.640554414784396,20.493354,0.988593771383294,0.00136466666666667,-0.469062860369244
"area2_forest_C_4_25_2017","area2","forest","C","4","25","2017","4/25/2017",NA,NA,"1",0.0200215839082082,0.002152,0.912825546962285,22.670924,0.977942448974627,-0.00519066666666666,0.344969657074956
"mutum_soy_A_4_25_2017","mutum","soy","A","4","25","2017","4/25/2017",NA,NA,"1",0.0122027620453633,0.001328,0.998898508680477,18.3603313333333,0.987627091516464,-0.00104733333333334,-0.484529850342579
"mutum_soy_B_4_25_2017","mutum","soy","B","4","25","2017","4/25/2017",NA,NA,"1",-0.00459898338624384,-0.000529333333333332,-0.124984533874779,14.666062,0.990664002949841,0.01641,0.324673375508806
"mutum_soy_C_4_25_2017","mutum","soy","C","4","25","2017","4/25/2017",NA,NA,"1",0.0297195763679718,0.002952,0.937080687435135,16.8319373333333,0.95929402481149,0.00174266666666667,-0.281854553441675
"area1_soy_A_5_24_2017","torre de soja","soy","A","5","24","2017","5/24/2017",NA,NA,"1",-0.0018783391353656,-0.000217999999999998,-0.44766207386016,12.657086,0.973127051713356,-0.0188013333333333,-0.0171815438587613
"area1_soy_B_5_24_2017","torre de soja","soy","B","5","24","2017","5/24/2017",NA,NA,"1",-0.00300129937136764,-0.000301333333333334,-0.312213684326629,15.2777126666667,0.99631371844297,-0.00921933333333332,0.651496036976246
"area1_soy_C_5_24_2017","torre de soja","soy","C","5","24","2017","5/24/2017",NA,NA,"1",-0.00927723630978114,-0.000901999999999999,0.756633343019996,14.8735833333333,0.953591218653548,-0.00789266666666666,0.483876083572631
"area1_forest_A_5_24_2017","area1","forest","A","5","24","2017","5/24/2017",NA,NA,"1",0.0236420750990104,0.00254933333333333,0.977386642239405,18.3006633333333,0.978144267349034,0.0164166666666666,0.478604511200926
"area1_forest_B_5_24_2017","area1","forest","B","5","24","2017","5/24/2017",NA,NA,"1",0.0106454155510604,0.001162,0.582374701769845,14.2631326666667,0.94776686041634,0.001874,-0.109588670194535
"area1_forest_C_5_24_2017","area1","forest","C","5","24","2017","5/24/2017",NA,NA,"1",0.0123524651015612,0.00113266666666667,0.702357980381404,15.0901126666667,0.985737672457191,0.0118193333333333,0.983337639110245
"mutum_soy_A_5_24_2017","mutum","soy","A","5","24","2017","5/24/2017",NA,NA,"1",0.0167656490250903,0.00130466666666667,0.836399418893408,14.8207966666667,0.91625955086959,-0.03003,0.706706406670627
"mutum_soy_C_5_24_2017","mutum","soy","C","5","24","2017","5/24/2017",NA,NA,"1",-0.0110116454767058,-0.000969333333333334,0.965165081917223,4.094596,0.855922029797747,0.00989333333333333,0.280344870921442
"area2_soy_A_5_24_2017","area2","soy","A","5","24","2017","5/24/2017",NA,NA,"1",0.022792973141669,0.00192666666666667,0.870532803563693,6.59780866666667,0.969270874008828,0.00249333333333333,-0.177429670369879
"area2_soy_B_5_24_2017","area2","soy","B","5","24","2017","5/24/2017",NA,NA,"1",0.00961058099396965,0.000762666666666668,0.957411394378536,10.489184,0.9758512185568,0.010434,-0.325035340062915
"area2_soy_C_5_24_2017","area2","soy","C","5","24","2017","5/24/2017",NA,NA,"1",0.0149404527960913,0.00115533333333333,0.991890025715198,5.234686,0.918726732952328,-0.00932666666666666,-0.158519816878873
"area2_forest_A_5_24_2017","area2","forest","A","5","24","2017","5/24/2017",NA,NA,"1",0.00775978639081084,0.000711333333333332,0.505747139975561,12.3563406666667,0.972800670695341,-0.015504,0.905358007898642
"area2_forest_B_5_24_2017","area2","forest","B","5","24","2017","5/24/2017",NA,NA,"1",-0.00574773083006069,-0.000549333333333333,-0.162505467704094,16.370388,0.934318409172796,0.055034,0.919011914653058
"area2_forest_C_5_24_2017","area2","forest","C","5","24","2017","5/24/2017",NA,NA,"1",0.00321290789231402,0.000300666666666665,0.878460252558338,15.827516,0.967235601559256,-0.0103253333333333,-0.096266249646189
"T27_maize_A_5_24_2017","T27","maize","A","5","24","2017","5/24/2017",NA,NA,"1",-0.00440738610710202,-0.000379999999999999,0.914987515243017,4.11001399999999,0.84753882773672,0.00141266666666667,-0.461034258336844
"T27_maize_B_5_24_2017","T27","maize","B","5","24","2017","5/24/2017",NA,NA,"1",0.00792837118125195,0.000704,0.860253720419613,8.65239733333333,0.992109657112093,-0.00255533333333335,-0.4136382524064
"T27_maize_C_5_24_2017","T27","maize","C","5","24","2017","5/24/2017",NA,NA,"1",-0.0056080611104368,-0.000521333333333333,-0.216533578907033,10.832864,0.923204524145426,0.00582266666666665,-0.345922328645952
"app2_forest_A_5_24_2017","app2","forest","A","5","24","2017","5/24/2017",NA,NA,"1",0.00556634524050009,0.000562666666666667,0.948112107987966,10.560086,0.969554313176278,-0.00922866666666667,0.45646619311809
"app2_forest_B_5_24_2017","app2","forest","B","5","24","2017","5/24/2017",NA,NA,"1",0.0107294071766002,0.00120066666666667,0.954175290624258,14.525136,0.996751089088749,-0.04669,0.608652405456983
"app2_forest_C_5_24_2017","app2","forest","C","5","24","2017","5/24/2017",NA,NA,"1",-0.00520123051535886,-0.000538,0.31402394056939,14.462266,0.982120849989288,0.0299353333333333,0.685128290198529
"T15_maize_A_5_24_2017","T15","maize","A","5","24","2017","5/24/2017",NA,NA,"1",0.00299945596318018,0.000289999999999999,0.766820646716211,3.33348,0.722750984978895,-0.004128,-0.114458854817767
"T15_maize_B_5_24_2017","T15","maize","B","5","24","2017","5/24/2017",NA,NA,"1",-0.000401585161222437,-3.80000000000017e-05,-0.458450914361226,7.06893866666667,0.970101270201933,-0.00252666666666666,-0.481395531290571
"T15_maize_C_5_24_2017","T15","maize","C","5","24","2017","5/24/2017",NA,NA,"1",-0.0180860886727915,-0.00183866666666666,0.491393269556605,3.984192,0.98715671190825,0.00703733333333334,-0.404784370545269
"T18_maize_A_5_24_2017","T18","maize","A","5","24","2017","5/24/2017",NA,NA,"1",-0.0133970924727278,-0.00147466666666667,0.81247559030336,14.5616633333333,0.900777852046336,0.000191333333333341,-0.498189841231377
"T18_maize_B_5_24_2017","T18","maize","B","5","24","2017","5/24/2017",NA,NA,"1",-0.00269335791044538,-0.000294666666666666,-0.0867236419021822,9.30424066666667,0.972710952046208,-0.00321466666666666,0.453658063083706
"T18_maize_C_5_24_2017","T18","maize","C","5","24","2017","5/24/2017",NA,NA,"1",-0.00462448439412238,-0.000515333333333332,0.490275606428057,5.809006,0.9712991122266,-0.00769599999999999,0.218244288978557
"torre de soja_soy_A_6_22_2017","torre de soja","soy","A","6","22","2017","6/22/2017",NA,NA,"1",0.00562987279837563,0.000609999999999998,-0.789022633442392,3.40088333333333,0.984056725479454,0.0110166666666666,-0.625033392651514
"torre de soja_soy_B_6_22_2017","torre de soja","soy","B","6","22","2017","6/22/2017",NA,NA,"1",-0.000413760403320709,-4.39999999999985e-05,-0.487979247921112,3.47581733333333,0.98962965124665,-0.0102573333333333,-0.022680660010187
"torre de soja_soy_C_6_22_2017","torre de soja","soy","C","6","22","2017","6/22/2017",NA,NA,"1",0.00861281070363702,0.000852666666666666,0.442588875678728,6.17081733333333,0.97260225909332,0.00284999999999999,-0.212416660726366
"area1_forest_A_6_22_2017","area1","forest","A","6","22","2017","6/22/2017",NA,NA,"1",0.00622069414674519,0.000618666666666667,-0.290547039423547,9.59414133333333,0.947843248438267,-0.00242466666666666,-0.381210504774068
"area1_forest_B_6_22_2017","area1","forest","B","6","22","2017","6/22/2017",NA,NA,"1",-0.00445075188672097,-0.000466666666666665,0.472119352449478,5.96326333333333,0.929345236619994,-0.00975999999999999,0.989624250448795
"area1_forest_C_6_22_2017","area1","forest","C","6","22","2017","6/22/2017",NA,NA,"1",0.00114640897814796,0.000115333333333333,-0.0635263234650749,6.23076,0.898556102489408,0.0147906666666667,-0.0186640755261136
"mutum_soy_A_6_22_2017","mutum","soy","A","6","22","2017","6/22/2017",NA,NA,"1",-0.0205501311414164,-0.00199857142857143,0.832330143806449,1.70180809523809,0.818814779666051,-0.00255095238095241,-0.625254226234885
"mutum_soy_B_6_22_2017","mutum","soy","B","6","22","2017","6/22/2017",NA,NA,"1",0.00356375276352417,0.000368666666666667,0.171797631862217,1.62845333333333,0.839087241539948,-0.000893333333333329,-0.333307752482994
"mutum_soy_C_6_22_2017","mutum","soy","C","6","22","2017","6/22/2017",NA,NA,"1",0.00535766279817292,0.000503809523809525,-0.76047090785601,0.946481904761899,0.902980140962061,-0.00765666666666669,0.496734887008936
"area2_maize_A_6_22_2017","area2","soy","A","6","22","2017","6/22/2017",NA,NA,"1",0.0012578753934053,0.000123999999999999,0.52234042553191,4.05705933333333,0.951640358900676,-0.0170073333333333,-0.214801654272303
"area2_maize_B_6_22_2017","area2","soy","B","6","22","2017","6/22/2017",NA,NA,"1",0.000773577674982079,7.66666666666678e-05,-0.46266198627881,4.17539933333333,0.978293423582251,0.000497999999999991,-0.484716820675233
"area2_maize_C_6_22_2017","area2","soy","C","6","22","2017","6/22/2017",NA,NA,"1",0.00152138323523571,0.000145333333333335,-0.424706901286465,3.453182,0.908287574711906,-0.013314,0.171730785002942
"area2_forest_A_6_22_2017","area2","forest","A","6","22","2017","6/22/2017",NA,NA,"1",0.00212806569627473,0.000224000000000001,0.354237288135589,5.78165266666667,0.972666564107809,-0.00709466666666667,0.341613542607349
"area2_forest_B_6_22_2017","area2","forest","B","6","22","2017","6/22/2017",NA,NA,"1",-0.0046438566619162,-0.000515999999999999,0.524738858732836,9.2322,0.87456460938443,-0.00792533333333333,0.738387010428451
"area2_forest_C_6_22_2017","area2","forest","C","6","22","2017","6/22/2017",NA,NA,"1",0.00443286937546542,0.000453333333333334,0.458938199917047,13.152982,0.903341691019147,0.00155333333333332,-0.475949097091771
"app2_forest_A_6_22_2017","app2","forest","A","6","22","2017","6/22/2017",NA,NA,"1",-0.000409531257588285,-4.1999999999999e-05,-0.449277955271565,7.15746666666667,0.996099942170033,-0.022878,0.546857372640322
"app2_forest_B_6_22_2017","app2","forest","B","6","22","2017","6/22/2017",NA,NA,"1",-0.000338439624258034,-3.53333333333343e-05,-0.485886077009396,9.871836,0.970293484949268,-0.00942800000000001,-0.218303465102858
"app2_forest_C_6_22_2017","app2","forest","C","6","22","2017","6/22/2017",NA,NA,"1",0.016219025180613,0.001644,0.873833743497369,9.08139333333333,0.8612408349616,-0.0302173333333333,0.802424870635726
"T27_maize_B_6_26_2017","T27","maize","B","6","26","2017","6/26/2017",NA,NA,"1",0.00776254325677173,0.000991333333333332,0.553521236367449,6.32336866666666,0.992635751266905,0.00983866666666667,0.514731961459686
"T27_maize_C_6_26_2017","T27","maize","C","6","26","2017","6/26/2017",NA,NA,"1",-0.00513506888966914,-0.00060761904761905,0.990829479676904,4.37336666666667,0.998537392025683,-0.00603000000000002,0.988622400799221
"T18_maize_A_6_26_2017","T18","maize","A","6","26","2017","6/26/2017",NA,NA,"1",0.00856390266216005,0.00082,0.944967271986349,2.08605266666666,0.916532322261281,-0.00265066666666666,-0.490978224894675
"T18_maize_B_6_26_2017","T18","maize","B","6","26","2017","6/26/2017",NA,NA,"1",0.00375170605688337,0.000353809523809522,0.097499831015931,3.72353238095238,0.783004040987834,0.00224666666666666,-0.931606302489252
"T15_maize_A_6_26_2017","T15","maize","A","6","26","2017","6/26/2017",NA,NA,"1",0.000378472845744516,3.66666666666634e-05,-0.936248682824029,2.85747,0.798303785925488,-0.01334,0.993094853918977
"T15_maize_B_6_26_2017","T15","maize","B","6","26","2017","6/26/2017",NA,NA,"1",-0.000214441620979178,-2.20000000000005e-05,-0.499479931931097,3.86356666666667,0.913818111369348,-0.00355066666666666,-0.338885563478144
"T15_maize_C_6_26_2017","T15","maize","C","6","26","2017","6/26/2017",NA,NA,"1",-0.00109724704794771,-0.000119333333333333,-0.166367012599353,2.656488,0.916128284311659,-0.00919800000000002,0.802878813953145
"torre de soja_soy_A_7_24_2017","torre de soja","soy","A","7","24","2017","7/24/2017",NA,NA,"1",-0.00361779126589071,-0.000374666666666666,-0.192882239307152,1.94568666666667,0.764650283170382,-0.003884,-0.287462532921061
"torre de soja_soy_B_7_24_2017","torre de soja","soy","B","7","24","2017","7/24/2017",NA,NA,"1",0.0159510667550857,0.00159142857142857,0.726478223488527,2.02855523809524,0.976483174003779,-0.00128047619047621,-0.977464816096922
"torre de soja_soy_C_7_24_2017","torre de soja","soy","C","7","24","2017","7/24/2017",NA,NA,"1",-0.0170534109915594,-0.00167904761904762,0.628696298978425,5.04796571428571,0.920559755761822,-0.0020552380952381,-0.919271751024944
"area1_forest_A_7_24_2017","area1","forest","A","7","24","2017","7/24/2017",NA,NA,"1",-0.0167959118022656,-0.001864,0.943440498083442,8.148308,0.949779786171082,-0.00160466666666666,-0.498657648518903
"area1_forest_B_7_24_2017","area1","forest","B","7","24","2017","7/24/2017",NA,NA,"1",0.0162253855576956,0.001884,0.86140224471891,5.837488,0.88197989303878,-0.012068,0.988755020785838
"area1_forest_C_7_24_2017","area1","forest","C","7","24","2017","7/24/2017",NA,NA,"1",-0.00849413217958172,-0.000869999999999999,0.782620483969362,6.11867466666666,0.933737461152635,-0.00471533333333334,-0.26793205317372
"mutum_soy_A_7_24_2017","mutum","soy","A","7","24","2017","7/24/2017",NA,NA,"1",0.0034343648705391,0.000330666666666667,-0.369971318031586,2.50205333333333,0.890549542091905,-0.00403533333333333,-0.342258138109355
"mutum_soy_B_7_24_2017","mutum","soy","B","7","24","2017","7/24/2017",NA,NA,"1",0.00591015805194565,0.000608666666666668,0.230852546885549,3.14114466666667,0.93229129570335,-0.00727066666666666,-0.37552944161146
"mutum_soy_C_7_24_2017","mutum","soy","C","7","24","2017","7/24/2017",NA,NA,"1",0.00593603135190196,0.000613333333333332,0.00824252808224246,4.50090666666666,0.770683419859959,-0.00112933333333333,-0.45475010691052
"area2_soy_A_7_24_2017","area2","soy","A","7","24","2017","7/24/2017",NA,NA,"1",-0.00836212616294726,-0.000753999999999999,0.473123416686318,2.95274866666667,0.998915047979959,0.00476666666666666,0.792628266179399
"area2_soy_B_7_24_2017","area2","soy","B","7","24","2017","7/24/2017",NA,NA,"1",0.0101000556088691,0.00093,-0.337692883182914,1.51429133333333,0.974155570596824,-0.00454333333333333,-0.396084207719869
"area2_soy_C_7_24_2017","area2","soy","C","7","24","2017","7/24/2017",NA,NA,"1",-0.00158953212012631,-0.000141999999999998,-0.36865681723875,0.897376,0.907173782202733,-0.010642,0.201396485775197
"area2_forest_A_7_24_2017","area2","forest","A","7","24","2017","7/24/2017",NA,NA,"1",0.00134185973207408,0.000127333333333333,-0.242723148169914,5.51337,0.952299116836,-0.00958399999999999,0.232905993272012
"area2_forest_B_7_24_2017","area2","forest","B","7","24","2017","7/24/2017",NA,NA,"1",0.00658170683844623,0.000666,0.614192732076735,6.01879666666667,0.970169030966439,-0.0143713333333333,0.986271144401792
"area2_forest_C_7_24_2017","area2","forest","C","7","24","2017","7/24/2017",NA,NA,"1",-0.0130708215895105,-0.001278,0.199373621431105,4.70732066666667,0.962146117837661,-0.0169993333333333,0.921793094499376
"app2_forest_A_7_24_2017","app2","forest","A","7","24","2017","7/24/2017",NA,NA,"1",0.0185352803092287,0.00184333333333333,0.164877205189608,10.9088766666667,0.758021877929043,0.0250366666666666,-0.529286229687213
